bin/trafficseer
1490362037 0
1490362098 0
1490362158 0
1490362218 0
1490362279 0
1490362339 0
1490362399 5
1490362459 5
1490362520 0
1490362580 0
1490362641 6
1490362701 3
1490362761 3
1490362821 4
1490362882 1
1490362942 0
1490363002 3
1490363062 3
1490363123 0
1490363183 1
1490363243 6
1490363303 1
1490363363 0
1490363424 0
1490363484 0
1490363544 5
1490363605 0
1490363665 4
1490363725 4
1490363785 0
1490363846 0
1490363906 2
1490363966 2
1490364026 0
1490364087 0
1490364147 0
1490364207 0
1490364267 0
1490364328 7
1490364388 8
1490364448 8
1490364509 6
1490364569 1
1490364629 0
1490364689 0
1490364750 2
1490364810 5
1490364870 0
1490364931 4
1490364991 2
1490365051 2
1490365111 0
1490365172 7
1490365232 7
1490365292 8
1490365352 8
1490365413 3
1490365473 3
1490365533 0
1490365593 0
1490365654 11
1490365714 11
1490365774 4
1490365834 8
1490365894 8
1490365955 5
1490366015 5
1490366075 0
1490366135 4
1490366195 5
1490366256 5
1490366316 5
1490366376 5
1490366436 0
1490366497 6
1490366558 6
1490366618 12
1490366678 12
1490366738 7
1490366798 0
1490366859 0
1490366919 0
1490366979 4
1490367039 4
1490367099 4
1490367160 0
1490367220 1
1490367280 0
1490367340 1
1490367400 1
1490367461 4
1490367521 4
1490367581 4
1490367641 0
1490367701 0
1490367762 0
1490367823 0
1490367883 0
1490367943 1
1490368003 1
1490368064 0
1490368124 2
1490368184 0
1490368245 5
1490368305 1
1490368365 1
1490368425 5
1490368486 5
1490368546 1
1490368606 1
1490368667 5
1490368727 1
1490368787 0
1490368847 4
1490368908 0
1490368968 2
1490369029 3
1490369089 3
1490369149 1
1490369209 1
1490369270 2
1490369330 2
1490369391 5
1490369451 1
1490369511 4
1490369572 4
1490369632 0
1490369692 0
1490369753 2
1490369813 0
1490369873 0
1490369933 4
1490369994 4
1490370054 0
1490370114 1
1490370174 1
1490370234 0
1490370295 5
1490370355 5
1490370415 0
1490370475 1
1490370535 0
1490370596 0
1490370656 9
1490370716 9
1490370776 6
1490370837 6
1490370897 3
1490370957 2
1490371018 5
1490371078 5
1490371138 2
1490371198 2
1490371259 0
1490371319 0
1490371379 7
1490371439 7
1490371499 0
1490371560 3
1490371620 3
1490371680 2
1490371740 2
1490371801 2
1490371861 1
1490371921 1
1490371981 0
1490372042 7
1490372102 0
1490372162 0
1490372223 6
1490372283 0
1490372343 2
1490372404 2
1490372465 1
1490372525 1
1490372585 1
1490372646 0
1490372706 1
1490372766 2
1490372826 0
1490372886 0
1490372946 0
1490373006 0
1490373067 5
1490373127 4
1490373187 2
1490373247 2
1490373308 0
1490373368 1
1490373428 1
1490373488 2
1490373549 0
1490373609 0
1490373669 6
1490373730 0
1490373790 1
1490373850 1
1490373910 0
1490373971 0
1490374031 0
1490374091 0
1490374151 0
1490374211 1
1490374272 1
1490374332 8
1490374392 3
1490374452 3
1490374512 0
1490374573 7
1490374633 7
1490374693 9
1490374753 9
1490374813 3
1490374874 3
1490374934 5
1490374994 5
1490375055 0
1490375115 7
1490375175 7
1490375236 0
1490375296 3
1490375356 1
1490375416 0
1490375476 0
1490375537 0
1490375597 4
1490375657 0
1490375717 0
1490375778 2
1490375838 3
1490375898 1
1490375959 1
1490376019 3
1490376079 3
1490376139 3
1490376200 0
1490376260 3
1490376320 0
1490376381 2
1490376441 4
1490376501 1
1490376562 0
1490376622 0
1490376682 1
1490376742 1
1490376803 0
1490376863 0
1490376923 6
1490376983 2
1490377043 2
1490377104 5
1490377164 5
1490377225 0
1490377285 3
1490377345 0
1490377405 1
1490377466 1
1490377526 3
1490377586 3
1490377646 1
1490377706 0
1490377767 0
1490377827 3
1490377887 0
1490377947 0
1490378007 1
1490378068 1
1490378128 0
1490378188 1
1490378249 1
1490378309 1
1490378369 1
1490378429 2
1490378490 2
1490378551 0
1490378611 0
1490378672 0
1490378732 0
1490378792 0
1490378852 0
1490378913 2
1490378973 1
1490379033 0
1490379094 0
1490379154 1
1490379214 0
1490379274 0
1490379334 3
1490379395 3
1490379455 0
1490379515 0
1490379575 0
1490379636 0
1490379696 4
1490379756 0
1490379817 4
1490379877 4
1490379937 1
1490379998 1
1490380058 0
1490380118 0
1490380179 0
1490380239 1
1490380299 0
1490380360 0
1490380420 4
1490380480 0
1490380541 0
1490380601 1
1490380661 1
1490380722 0
1490380782 3
1490380842 3
1490380902 0
1490380963 3
1490381023 0
1490381083 0
1490381143 1
1490381203 4
1490381264 2
1490381324 2
1490381385 2
1490381445 1
1490381505 5
1490381565 0
1490381625 0
1490381686 5
1490381746 1
1490381806 3
1490381867 3
1490381927 2
1490381987 2
1490382048 0
1490382108 5
1490382168 0
1490382228 2
1490382289 3
1490382349 0
1490382409 0
1490382469 1
1490382530 0
1490382590 0
1490382650 0
1490382711 2
1490382771 0
1490382831 0
1490382892 2
1490382952 0
1490383012 0
1490383072 3
1490383132 0
1490383193 0
1490383253 3
1490383313 2
1490383374 0
1490383434 0
1490383494 0
1490383554 1
1490383615 0
1490383675 2
1490383735 1
1490383795 1
1490383856 1
1490383916 0
1490383976 0
1490384036 0
1490384096 0
1490384157 2
1490384217 0
1490384277 0
1490384338 1
1490384398 1
1490384459 0
1490384519 0
1490384579 0
1490384639 0
1490384700 0
1490384760 1
1490384820 1
1490384881 0
1490384941 2
1490385001 0
1490385062 0
1490385122 1
1490385182 1
1490385242 0
1490385302 0
1490385363 0
1490385423 0
1490385483 0
1490385543 0
1490385604 0
1490385664 0
1490385725 0
1490385785 0
1490385845 0
1490385905 0
1490385965 0
1490386026 0
1490386086 0
1490386146 0
1490386207 0
1490386267 0
1490386327 0
1490386388 0
1490386448 0
1490386508 0
1490386569 0
1490386629 0
1490386689 0
1490386749 0
1490386810 0
1490386870 0
1490386930 0
1490386990 0
1490387051 0
1490387111 1
1490387172 1
1490387232 0
1490387292 0
1490387353 0
1490387413 0
1490387473 0
1490387534 0
1490387594 0
1490387654 0
1490387714 0
1490387774 2
1490387835 2
1490387895 0
1490387956 0
1490388016 0
1490388076 0
1490388136 0
1490388196 0
1490388256 0
1490388317 0
1490388377 0
1490388437 0
1490388498 0
1490388558 0
1490388618 0
1490388679 0
1490388739 0
1490388799 0
1490388860 0
1490388920 0
1490388980 0
1490389040 0
1490389101 0
1490389161 0
1490389221 0
1490389281 0
1490389341 0
1490389402 0
1490389462 0
1490389522 0
1490389582 0
1490389642 0
1490389703 0
1490389763 0
1490389824 0
1490389884 0
1490389944 0
1490390004 0
1490390065 0
1490390125 0
1490390185 1
1490390246 0
1490390306 0
1490390366 0
1490390426 0
1490390486 0
1490390547 0
1490390607 0
1490390667 0
1490390727 0
1490390788 0
1490390849 0
1490390909 0
1490390969 0
1490391030 0
1490391090 0
1490391151 0
1490391211 0
1490391271 0
1490391331 0
1490391391 0
1490391452 0
1490391512 0
1490391572 0
1490391632 0
1490391693 0
1490391753 0
1490391813 0
1490391873 0
1490391934 0
1490391994 0
1490392054 0
1490392114 0
1490392174 0
1490392235 0
1490392295 0
1490392355 0
1490392415 0
1490392475 0
1490392536 0
1490392596 0
1490392656 0
1490392717 0
1490392777 0
1490392837 0
1490392897 0
1490392958 0
1490393018 0
1490393078 0
1490393138 0
1490393198 0
1490393259 1
1490393319 0
1490393379 1
1490393439 0
1490393499 0
1490393560 0
1490393620 0
1490393680 0
1490393740 0
1490393801 0
1490393861 0
1490393921 0
1490393981 0
1490394041 0
1490394102 0
1490394162 0
1490394222 0
1490394282 0
1490394342 0
1490394403 2
1490394463 0
1490394524 0
1490394584 0
1490394644 1
1490394704 0
1490394765 0
1490394825 0
1490394885 0
1490394945 0
1490395005 0
1490395066 0
1490395127 0
1490395187 0
1490395247 0
1490395307 0
1490395368 0
1490395428 0
1490395488 0
1490395548 0
1490395608 0
1490395669 0
1490395730 0
1490395790 0
1490395850 0
1490395910 0
1490395970 0
1490396031 0
1490396091 0
1490396151 0
1490396211 0
1490396271 0
1490396332 0
1490396392 0
1490396453 0
1490396513 0
1490396573 0
1490396633 0
1490396694 0
1490396754 0
1490396814 0
1490396874 0
1490396934 0
1490396995 0
1490397055 0
1490397115 0
1490397175 0
1490397236 0
1490397296 0
1490397356 0
1490397416 0
1490397477 0
1490397537 0
1490397597 0
1490397658 0
1490397718 0
1490397778 0
1490397839 0
1490397899 0
1490397959 0
1490398019 0
1490398079 0
1490398140 0
1490398200 0
1490398261 0
1490398322 0
1490398382 0
1490398442 0
1490398502 0
1490398562 0
1490398623 0
1490398683 0
1490398743 0
1490398803 0
1490398863 0
1490398924 0
1490398984 0
1490399044 0
1490399104 0
1490399164 0
1490399225 0
1490399285 0
1490399345 0
1490399405 0
1490399466 0
1490399526 0
1490399586 0
1490399647 0
1490399707 0
1490399768 0
1490399828 0
1490399888 0

